Date,AAPL
2010-09-02,7.6142048835754395
2010-09-03,7.8134942054748535
2010-09-07,7.7845072746276855
2010-09-08,7.9388017654418945
2010-09-09,7.943330764770508
2010-09-10,7.95359468460083
2010-09-13,8.06320571899414
2010-09-14,8.094001770019531
2010-09-15,8.159222602844238
2010-09-16,8.350957870483398
2010-09-17,8.314726829528809
2010-09-20,8.552057266235352
2010-09-21,8.568363189697266
2010-09-22,8.68853759765625
2010-09-23,8.723864555358887
2010-09-24,8.826526641845703
2010-09-27,8.791500091552734
2010-09-28,8.661664962768555
2010-09-29,8.6770601272583
2010-09-30,8.567755699157715
2010-10-01,8.530620574951172
2010-10-04,8.413461685180664
2010-10-05,8.724469184875488
2010-10-06,8.732019424438477
2010-10-07,8.732922554016113
2010-10-08,8.87936782836914
2010-10-11,8.918318748474121
2010-10-12,9.014333724975586
2010-10-13,9.062649726867676
2010-10-14,9.128171920776367
2010-10-15,9.50349235534668
2010-10-18,9.601927757263184
2010-10-19,9.344969749450684
2010-10-20,9.376372337341309
2010-10-21,9.345876693725586
2010-10-22,9.283979415893555
2010-10-25,9.32534122467041
2010-10-26,9.301490783691406
2010-10-27,9.294848442077637
2010-10-28,9.216641426086426
2010-10-29,9.0880126953125
2010-11-01,9.184637069702148
2010-11-02,9.341042518615723
2010-11-03,9.444912910461426
2010-11-04,9.610082626342773
2010-11-05,9.575654983520508
2010-11-08,9.620644569396973
2010-11-09,9.543954849243164
2010-11-10,9.602834701538086
2010-11-11,9.561164855957031
2010-11-12,9.300887107849121
2010-11-15,9.270992279052734
2010-11-16,9.106430053710938
2010-11-17,9.07352066040039
2010-11-18,9.312963485717773
2010-11-19,9.26163387298584
2010-11-22,9.461825370788574
2010-11-23,9.322021484375
2010-11-24,9.505304336547852
2010-11-26,9.51134204864502
2010-11-29,9.567805290222168
2010-11-30,9.39509391784668
2010-12-01,9.55361557006836
2010-12-02,9.606456756591797
2010-12-03,9.585021018981934
2010-12-06,9.666847229003906
2010-12-07,9.608269691467285
2010-12-08,9.692816734313965
2010-12-09,9.655072212219238
2010-12-10,9.67922306060791
2010-12-13,9.712742805480957
2010-12-14,9.671075820922852
2010-12-15,9.673185348510742
2010-12-16,9.700061798095703
2010-12-17,9.680732727050781
2010-12-20,9.729047775268555
2010-12-21,9.78913402557373
2010-12-22,9.818123817443848
2010-12-23,9.771015167236328
2010-12-27,9.803630828857422
2010-12-28,9.827482223510742
2010-12-29,9.82204818725586
2010-12-30,9.772830963134766
2010-12-31,9.739616394042969
2011-01-03,9.951278686523438
2011-01-04,10.003219604492188
2011-01-05,10.085041999816895
2011-01-06,10.076888084411621
2011-01-07,10.149057388305664
2011-01-10,10.340190887451172
2011-01-11,10.315730094909668
2011-01-12,10.39967155456543
2011-01-13,10.43772029876709
2011-01-14,10.522260665893555
2011-01-18,10.285834312438965
2011-01-19,10.23118782043457
2011-01-20,10.045186042785645
2011-01-21,9.865225791931152
2011-01-24,10.189215660095215
2011-01-25,10.308483123779297
2011-01-26,10.382463455200195
2011-01-27,10.363134384155273
2011-01-28,10.148451805114746
2011-01-31,10.245680809020996
2011-02-01,10.418094635009766
2011-02-02,10.39665412902832
2011-02-03,10.370080947875977
2011-02-04,10.462478637695312
2011-02-07,10.624924659729004
2011-02-08,10.725170135498047
2011-02-09,10.81454849243164
2011-02-10,10.705245971679688
2011-02-11,10.774996757507324
2011-02-14,10.845345497131348
2011-02-15,10.867083549499512
2011-02-16,10.964615821838379
2011-02-17,10.818772315979004
2011-02-18,10.585066795349121
2011-02-22,10.2242431640625
2011-02-23,10.345325469970703
2011-02-24,10.353171348571777
2011-02-25,10.512600898742676
2011-02-28,10.665083885192871
2011-03-01,10.547323226928711
2011-03-02,10.632170677185059
2011-03-03,10.856821060180664
2011-03-04,10.870107650756836
2011-03-07,10.73000431060791
2011-03-08,10.742082595825195
2011-03-09,10.64273738861084
2011-03-10,10.467611312866211
2011-03-11,10.628242492675781
2011-03-14,10.675652503967285
2011-03-15,10.430167198181152
2011-03-16,9.964564323425293
2011-03-17,10.104368209838867
2011-03-18,9.984495162963867
2011-03-21,10.245075225830078
2011-03-22,10.302445411682129
2011-03-23,10.241755485534668
2011-03-24,10.416280746459961
2011-03-25,10.61466121673584
2011-03-28,10.58144474029541
2011-03-29,10.597146034240723
2011-03-30,10.5267915725708
2011-03-31,10.523165702819824
2011-04-01,10.403898239135742
2011-04-04,10.302145004272461
2011-04-05,10.232693672180176
2011-04-06,10.207027435302734
2011-04-07,10.208236694335938
2011-04-08,10.117051124572754
2011-04-11,9.988420486450195
2011-04-12,10.036731719970703
2011-04-13,10.149360656738281
2011-04-14,10.037339210510254
2011-04-15,9.8875732421875
2011-04-18,10.020126342773438
2011-04-19,10.201593399047852
2011-04-20,10.338982582092285
2011-04-21,10.589300155639648
2011-04-25,10.659045219421387
2011-04-26,10.580843925476074
2011-04-27,10.572688102722168
2011-04-28,10.470025062561035
2011-04-29,10.572084426879883
2011-05-02,10.455836296081543
2011-05-03,10.513810157775879
2011-05-04,10.555176734924316
2011-05-05,10.470025062561035
2011-05-06,10.467309951782227
2011-05-09,10.495692253112793
2011-05-10,10.55155086517334
2011-05-11,10.484518051147461
2011-05-12,10.464591979980469
2011-05-13,10.281312942504883
2011-05-16,10.0639066696167
2011-05-17,10.149662017822266
2011-05-18,10.262282371520996
2011-05-19,10.282217025756836
2011-05-20,10.1218843460083
2011-05-23,10.097123146057129
2011-05-24,10.030390739440918
2011-05-25,10.168984413146973
2011-05-26,10.115235328674316
2011-05-27,10.188005447387695
2011-05-31,10.502636909484863
2011-06-01,10.432580947875977
2011-06-02,10.450399398803711
2011-06-03,10.370080947875977
2011-06-06,10.207027435302734
2011-06-07,10.025858879089355
2011-06-08,10.031899452209473
2011-06-09,10.009255409240723
2011-06-10,9.840468406677246
2011-06-13,9.861604690551758
2011-06-14,10.037943840026855
2011-06-15,9.866131782531738
2011-06-16,9.818123817443848
2011-06-17,9.670169830322266
2011-06-20,9.52100944519043
2011-06-21,9.822347640991211
2011-06-22,9.741125106811523
2011-06-23,10.0014009475708
2011-06-24,9.854055404663086
2011-06-27,10.025858879089355
2011-06-28,10.123087882995605
2011-06-29,10.086249351501465
2011-06-30,10.13546371459961
2011-07-01,10.364645957946777
2011-07-05,10.550948143005371
2011-07-06,10.621302604675293
2011-07-07,10.785563468933105
2011-07-08,10.861350059509277
2011-07-11,10.688939094543457
2011-07-12,10.681388854980469
2011-07-13,10.810320854187012
2011-07-14,10.80276870727539
2011-07-15,11.018662452697754
2011-07-18,11.286794662475586
2011-07-19,11.378886222839355
2011-07-20,11.682344436645508
2011-07-21,11.694123268127441
2011-07-22,11.875594139099121
2011-07-25,12.03260326385498
2011-07-26,12.180858612060547
2011-07-27,11.854150772094727
2011-07-28,11.830903053283691
2011-07-29,11.79043960571289
2011-08-01,11.979763984680176
2011-08-02,11.743037223815918
2011-08-03,11.85355281829834
2011-08-04,11.394587516784668
2011-08-05,11.281356811523438
2011-08-08,10.665083885192871
2011-08-09,11.293134689331055
2011-08-10,10.981523513793945
2011-08-11,11.283775329589844
2011-08-12,11.383115768432617
2011-08-15,11.5769681930542
2011-08-16,11.488494873046875
2011-08-17,11.487287521362305
2011-08-18,11.05278491973877
2011-08-19,10.750232696533203
2011-08-22,10.762612342834473
2011-08-23,11.280755043029785
2011-08-24,11.358660697937012
2011-08-25,11.284374237060547
2011-08-26,11.582099914550781
2011-08-29,11.775043487548828
2011-08-30,11.77564525604248
2011-08-31,11.619842529296875
2011-09-01,11.50510025024414
2011-09-02,11.294344902038574
2011-09-06,11.46615219116211
2011-09-07,11.592668533325195
2011-09-08,11.599008560180664
2011-09-09,11.397908210754395
2011-09-12,11.472190856933594
2011-09-13,11.61350154876709
2011-09-14,11.754813194274902
2011-09-15,11.865326881408691
2011-09-16,12.092994689941406
2011-09-19,12.429059028625488
2011-09-20,12.484014511108398
2011-09-21,12.444462776184082
2011-09-22,12.132848739624023
2011-09-23,12.20773696899414
2011-09-26,12.173612594604492
2011-09-27,12.055553436279297
2011-09-28,11.987614631652832
2011-09-29,11.793159484863281
2011-09-30,11.513854026794434
2011-10-03,11.310948371887207
2011-10-04,11.247537612915039
2011-10-05,11.421160697937012
2011-10-06,11.394587516784668
2011-10-07,11.166015625
2011-10-10,11.740015029907227
2011-10-11,12.086652755737305
2011-10-12,12.144021034240723
2011-10-13,12.332439422607422
2011-10-14,12.742179870605469
2011-10-17,12.681488037109375
2011-10-18,12.74942684173584
2011-10-19,12.036230087280273
2011-10-20,11.936285972595215
2011-10-21,11.862608909606934
2011-10-24,12.252123832702637
2011-10-25,12.0105619430542
2011-10-26,12.096013069152832
2011-10-27,12.21950912475586
2011-10-28,12.227363586425781
2011-10-31,12.222227096557617
2011-11-01,11.972518920898438
2011-11-02,11.9996919631958
2011-11-03,12.170594215393066
